delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_status,delivery_cost
14983,fedex,groceries,scooter,standard,west,clear,44.3,39.61,Delivered,340.33
14984,ecom express,electronics,bike,standard,south,cold,5.6,12.29,Delivered,95.6674
14985,ekart,automobile parts,ev bike,standard,south,cold,223,31.61,Delivered,1209.83
14986,xpressbees,cosmetics,ev bike,express,south,hot,103.6,7.41,Delayed,590.23
14987,delhivery,clothing,bike,standard,west,rainy,157.6,47.37,Delivered,930.11
14988,delhivery,clothing,bike,same day,east,stormy,199.3,47.4,Delayed,1238.7
14989,delhivery,pharmacy,van,same day,west,foggy,297.1,7.99,Delayed,1613.47
14990,ecom express,fragile items,van,same day,north,hot,229.7,34.73,Delivered,1352.69
14991,xpressbees,furniture,bike,two day,west,clear,98.5,48.81,Delivered,638.93
14992,xpressbees,fragile items,truck,standard,central,stormy,56.1,3.85,Delivered,292.05
14993,ecom express,clothing,van,two day,north,hot,162,39.49,Delivered,928.47
14994,ekart,furniture,ev bike,two day,north,clear,150.5,25.32,Delivered,828.46
14995,xpressbees,fragile items,ev van,standard,east,cold,38,17,Delivered,241
14996,fedex,fragile items,bike,same day,central,foggy,137.9,17.74,Delivered,842.72
14997,fedex,documents,van,express,central,clear,289.2,18.23,Delivered,1550.69
14998,shadowfax,cosmetics,ev bike,standard,south,stormy,162.5,9.6,Delivered,841.3
14999,fedex,electronics,bike,same day,central,hot,297.1,1.6,Delayed,1590.8
15000,delhivery,clothing,ev van,standard,east,clear,59.9,27.57,Delivered,382.21
15001,delhivery,automobile parts,van,standard,west,foggy,172.6,25,Delivered,938
15002,fedex,cosmetics,ev bike,same day,central,rainy,30.6,35.52,Delivered,359.56
15003,shadowfax,clothing,truck,standard,north,cold,223.4,20.09,Delivered,1177.27
15004,xpressbees,automobile parts,ev van,two day,west,rainy,88.4,44.2,Delivered,574.6
15005,shadowfax,automobile parts,bike,standard,east,clear,287.6,36.7,Delivered,1548.1
15006,blue dart,electronics,ev van,express,south,stormy,8.5,32.25,Delayed,189.25
15007,dhl,electronics,truck,express,east,cold,169.8,24.1,Delayed,971.3
15008,dhl,documents,ev bike,standard,south,rainy,211.4,7.85,Delivered,1080.55
15009,ecom express,fragile items,ev bike,same day,west,cold,129.8,2.77,Delivered,757.31
15010,fedex,pharmacy,truck,standard,north,rainy,289.6,35.34,Delivered,1554.02
15011,shadowfax,furniture,van,standard,east,cold,90.6,5.18,Delivered,468.54
15012,xpressbees,groceries,ev bike,express,west,foggy,8,5.59,Delayed,106.77
15013,dhl,furniture,truck,express,central,foggy,205.6,15.12,Delayed,1123.36
15014,ecom express,pharmacy,ev van,same day,west,hot,154.9,45.93,Delivered,1012.29
15015,xpressbees,electronics,ev bike,standard,west,foggy,182.9,34.43,Delivered,1017.79
15016,amazon logistics,pharmacy,truck,standard,central,rainy,166.2,35.18,Delivered,936.54
15017,xpressbees,clothing,truck,standard,east,foggy,216.3,38.11,Delivered,1195.83
15018,shadowfax,fragile items,scooter,two day,south,rainy,142.6,39.54,Delivered,831.62
15019,delhivery,clothing,ev bike,same day,west,foggy,21.4,49.52,Delivered,356.28
15020,shadowfax,electronics,scooter,standard,north,stormy,18.3,4.41,Delivered,104.73
15021,blue dart,groceries,truck,same day,south,hot,10,5.54,Delivered,166.62
15022,shadowfax,groceries,ev bike,two day,south,foggy,289.3,48.54,Delivered,1592.12
15023,xpressbees,furniture,van,two day,central,rainy,287,23.6,Delivered,1505.8
15024,fedex,fragile items,ev van,two day,central,cold,117.1,45.01,Delivered,720.53
15025,ekart,cosmetics,bike,standard,south,hot,201.8,27.15,Delivered,1090.45
15026,delhivery,groceries,scooter,standard,central,hot,16.8,34.76,Delivered,188.28
15027,xpressbees,cosmetics,scooter,two day,central,foggy,212.4,26.79,Delivered,1142.37
15028,xpressbees,furniture,ev van,two day,south,foggy,137.4,46.91,Delivered,827.73
15029,fedex,documents,truck,standard,south,hot,150.1,5.83,Delivered,767.99
15030,xpressbees,electronics,scooter,same day,east,clear,31.3,4.48,Delivered,269.94
15031,amazon logistics,electronics,ev van,same day,central,cold,117.8,44.2,Delivered,821.6
15032,fedex,documents,van,two day,central,rainy,55.6,9.02,Delivered,305.06
15033,delhivery,fragile items,scooter,standard,west,rainy,3.6,45.22,Delivered,150.16
15034,amazon logistics,furniture,ev van,express,east,hot,124.5,0.67,Delayed,673.46
15035,fedex,furniture,bike,same day,east,rainy,32.2,48.21,Delivered,405.63
15036,xpressbees,groceries,ev van,two day,central,foggy,56.4,7.22,Delivered,303.66
15037,ecom express,documents,bike,two day,east,cold,93,8.47,Delivered,490.41
15038,dhl,cosmetics,truck,express,central,rainy,136.5,10.64,Delayed,764.42
15039,shadowfax,electronics,truck,express,central,clear,73,40.15,Delayed,535.45
15040,delhivery,pharmacy,ev van,standard,west,stormy,285.8,18.45,Delivered,1484.35
15041,amazon logistics,automobile parts,ev van,express,central,clear,275.9,22.48,Delayed,1496.94
15042,delhivery,fragile items,ev van,two day,west,stormy,75.3,17.46,Delivered,428.88
15043,fedex,groceries,ev van,standard,east,rainy,135.2,19.19,Delivered,733.57
15044,dhl,fragile items,ev van,two day,south,rainy,182.6,20.36,Delivered,974.08
15045,delhivery,documents,truck,express,north,foggy,56.7,38.35,Delayed,448.55
15046,fedex,documents,ev van,standard,north,clear,188.9,28.44,Delivered,1029.82
15047,ecom express,groceries,ev bike,same day,central,cold,126.7,39.45,Delivered,851.85
15048,blue dart,electronics,van,express,central,stormy,10.3,28.67,Delayed,187.51
15049,ekart,documents,ev van,same day,east,foggy,77.8,2.91,Delivered,497.73
15050,blue dart,fragile items,bike,two day,south,stormy,55.8,43.3,Delivered,408.9
15051,blue dart,cosmetics,bike,standard,north,rainy,247,10.74,Delivered,1267.22
15052,ekart,documents,bike,same day,south,foggy,149.8,13.34,Delivered,889.02
15053,shadowfax,documents,truck,express,south,clear,54.8,20.79,Delayed,386.37
15054,amazon logistics,groceries,bike,express,central,cold,171.1,40.82,Delayed,1027.96
15055,xpressbees,clothing,scooter,express,west,hot,131.4,14.64,Delayed,750.92
15056,xpressbees,clothing,scooter,standard,north,rainy,128.8,1.8,Delivered,649.4
15057,xpressbees,automobile parts,scooter,same day,north,stormy,61.2,41.22,Delivered,529.66
15058,dhl,cosmetics,bike,express,west,stormy,192.1,27.03,Delayed,1091.59
15059,ecom express,cosmetics,scooter,two day,north,clear,246.3,8.6,Delivered,1257.3
15060,blue dart,documents,scooter,express,west,stormy,146,42.29,Delayed,906.87
15061,xpressbees,fragile items,ev bike,same day,east,stormy,45.5,44.17,Delivered,460.01
15062,delhivery,clothing,truck,same day,north,hot,79.2,24.01,Delivered,568.03
15063,xpressbees,automobile parts,scooter,standard,west,rainy,94.9,42.46,Delivered,601.88
15064,delhivery,furniture,bike,express,north,cold,265.1,18.97,Delivered,1432.41
15065,blue dart,documents,truck,same day,south,hot,187.5,44.43,Delivered,1170.79
15066,dhl,cosmetics,scooter,same day,south,rainy,278.1,15.98,Delayed,1538.44
15067,xpressbees,groceries,ev bike,standard,central,stormy,97.3,47.76,Delivered,629.78
15068,delhivery,documents,scooter,standard,south,cold,262,37.3,Delivered,1421.9
15069,ekart,cosmetics,ev van,two day,south,clear,237.7,39.6,Delivered,1307.3
15070,dhl,cosmetics,bike,two day,north,clear,284.7,48.35,Delivered,1568.55
15071,xpressbees,pharmacy,ev van,express,central,hot,73.3,36.05,Delivered,524.65
15072,ecom express,furniture,ev bike,standard,central,clear,284.2,9.35,Delivered,1449.05
15073,shadowfax,documents,ev bike,express,central,foggy,198.2,44.19,Delivered,1173.57
15074,fedex,groceries,ev van,same day,central,cold,220.6,28.83,Delivered,1289.49
15075,dhl,fragile items,van,same day,east,hot,56.6,44.17,Delivered,515.51
15076,amazon logistics,groceries,ev bike,two day,north,rainy,65.6,13.18,Delivered,367.54
15077,delhivery,automobile parts,truck,same day,east,stormy,297.1,9.06,Delayed,1618.68
15078,blue dart,clothing,ev bike,two day,east,hot,235.4,1.04,Delivered,1180.12
15079,blue dart,clothing,truck,standard,west,foggy,266.8,28.05,Delivered,1418.15
15080,ekart,documents,ev van,standard,east,hot,79.4,4.29,Delivered,409.87
15081,fedex,electronics,scooter,express,north,cold,149,30.78,Delivered,887.34
15082,ecom express,fragile items,ev bike,two day,south,hot,159.3,21.58,Delivered,861.24
15083,shadowfax,groceries,bike,two day,east,hot,80.7,47.93,Delivered,547.29
15084,dhl,electronics,bike,standard,central,rainy,44.2,9.02,Delivered,248.06
15085,blue dart,pharmacy,ev bike,standard,west,cold,56.6,22.6,Delivered,350.8
15086,shadowfax,automobile parts,scooter,standard,north,foggy,96.3,48.31,Delivered,626.43
15087,ekart,automobile parts,bike,two day,east,stormy,127.2,41.9,Delivered,761.7
15088,ecom express,electronics,truck,two day,central,hot,6.6,13.9,Delivered,95.6674
15089,fedex,fragile items,truck,two day,south,rainy,143.6,47.15,Delivered,859.45
15090,fedex,groceries,truck,standard,south,clear,159.1,40.97,Delivered,918.41
15091,ecom express,fragile items,van,same day,north,clear,143.1,2.7,Delivered,823.6
15092,ekart,pharmacy,ev bike,express,east,stormy,178.2,5.76,Delayed,958.28
15093,fedex,cosmetics,bike,two day,south,stormy,27.8,39.6,Delivered,257.8
15094,fedex,fragile items,bike,two day,central,clear,264.6,43.81,Delivered,1454.43
15095,ekart,automobile parts,van,two day,south,stormy,70.9,45.04,Delivered,489.62
15096,delhivery,clothing,ev van,standard,west,clear,131.8,34.23,Delivered,761.69
15097,ekart,cosmetics,ev bike,express,west,stormy,257.1,29.64,Delayed,1424.42
15098,blue dart,clothing,truck,two day,west,foggy,215,30.73,Delivered,1167.19
15099,xpressbees,automobile parts,ev van,same day,south,cold,216.9,18.64,Delayed,1240.42
15100,delhivery,pharmacy,ev van,same day,north,rainy,240.4,48.96,Delivered,1448.88
15101,ekart,clothing,bike,standard,north,hot,290.1,36.32,Delivered,1559.46
15102,amazon logistics,documents,truck,express,east,hot,13.3,12.65,Delivered,154.45
15103,shadowfax,automobile parts,ev van,two day,south,cold,297.1,41.72,Delivered,1621.16
15104,xpressbees,pharmacy,scooter,express,south,foggy,280.5,13.94,Delayed,1494.32
15105,xpressbees,documents,bike,two day,north,stormy,43.4,47.06,Delivered,358.18
15106,ekart,fragile items,van,express,east,hot,89.1,32.79,Delivered,593.87
15107,shadowfax,cosmetics,ev van,two day,east,stormy,198,16.67,Delivered,1040.01
15108,blue dart,electronics,scooter,two day,south,stormy,264.3,24.16,Delivered,1393.98
15109,shadowfax,documents,truck,same day,west,foggy,163.1,21.54,Delivered,980.12
15110,xpressbees,fragile items,scooter,two day,west,cold,154.4,39.43,Delivered,890.29
15111,amazon logistics,groceries,ev bike,standard,south,cold,36.8,20.39,Delivered,245.17
15112,ecom express,electronics,ev van,express,east,rainy,217.4,39.06,Delayed,1254.18
15113,delhivery,pharmacy,bike,standard,west,clear,150.3,26.21,Delivered,830.13
15114,ekart,automobile parts,van,same day,north,hot,32.2,46.65,Delivered,400.95
15115,fedex,pharmacy,truck,express,south,rainy,273.8,32.95,Delayed,1517.85
15116,ekart,automobile parts,scooter,same day,west,rainy,72,20.13,Delivered,520.39
15117,shadowfax,clothing,truck,two day,west,cold,160.3,23.26,Delivered,871.28
15118,amazon logistics,cosmetics,van,same day,south,cold,250.4,34.23,Delivered,1454.69
15119,ekart,pharmacy,bike,same day,west,clear,202.8,40.56,Delivered,1235.68
15120,ecom express,automobile parts,truck,standard,east,cold,71.1,15.16,Delivered,400.98
15121,amazon logistics,furniture,bike,same day,east,cold,297.1,9.56,Delivered,1628.18
15122,ecom express,fragile items,scooter,express,central,hot,28.8,13.41,Delivered,234.23
15123,delhivery,clothing,bike,two day,south,rainy,241.8,20.67,Delivered,1271.01
15124,ekart,electronics,bike,express,south,rainy,139.8,5.28,Delayed,764.84
15125,blue dart,cosmetics,van,same day,east,stormy,22.6,49.52,Delivered,361.56
15126,blue dart,electronics,ev van,same day,west,clear,73.5,17.12,Delivered,518.86
15127,delhivery,fragile items,scooter,express,west,hot,25.9,49.38,Delivered,327.64
15128,dhl,electronics,scooter,standard,central,cold,62.9,37.78,Delivered,427.84
15129,delhivery,cosmetics,ev bike,express,north,cold,265.5,6.95,Delayed,1398.35
15130,ekart,furniture,ev van,same day,west,stormy,88.4,10.74,Delivered,574.22
15131,ecom express,pharmacy,scooter,two day,north,cold,183.6,23.51,Delivered,988.53
15132,amazon logistics,pharmacy,bike,two day,central,foggy,60.7,35.41,Delivered,409.73
15133,ecom express,groceries,ev bike,express,north,foggy,74.2,30.7,Delayed,513.1
15134,delhivery,furniture,truck,standard,north,foggy,106.5,30.28,Delivered,623.34
15135,shadowfax,furniture,ev van,standard,central,rainy,284.4,35.44,Delivered,1528.32
15136,shadowfax,cosmetics,truck,same day,south,clear,64.2,18.52,Delivered,476.56
15137,blue dart,cosmetics,ev van,express,south,foggy,197.5,31.12,Delayed,1130.86
15138,ecom express,furniture,bike,standard,west,stormy,112.3,46.74,Delivered,701.72
15139,dhl,groceries,bike,standard,north,hot,43.6,0.67,Delivered,219.86
15140,ecom express,electronics,truck,same day,east,stormy,166.8,35.38,Delayed,1040.14
15141,blue dart,fragile items,ev bike,express,south,cold,112.5,15.56,Delayed,659.18
15142,shadowfax,documents,van,standard,south,cold,262,44.62,Delivered,1443.86
15143,blue dart,groceries,van,express,north,clear,277.8,44.99,Delayed,1573.97
15144,ecom express,automobile parts,van,two day,south,hot,171.5,0.81,Delivered,859.93
15145,shadowfax,fragile items,bike,two day,east,stormy,88.8,48.67,Delivered,590.01
15146,delhivery,groceries,ev van,express,west,cold,160,0.67,Delayed,851.89
15147,blue dart,furniture,ev van,two day,north,cold,265.6,23.44,Delivered,1398.32
15148,dhl,documents,ev van,two day,west,clear,202.8,8.21,Delivered,1038.63
15149,delhivery,pharmacy,truck,express,north,rainy,26.9,28.76,Delayed,270.78
15150,delhivery,clothing,scooter,standard,west,hot,20.3,23.46,Delivered,171.88
15151,ecom express,automobile parts,van,standard,south,rainy,47.2,19.21,Delivered,293.63
15152,ecom express,automobile parts,ev bike,two day,central,hot,170.3,45.14,Delivered,986.92
15153,fedex,documents,scooter,standard,west,stormy,51.2,24.15,Delivered,328.45
15154,ecom express,documents,bike,express,east,stormy,77,8.78,Delayed,461.34
15155,shadowfax,furniture,ev van,two day,north,cold,158.9,33.11,Delivered,893.83
15156,delhivery,pharmacy,bike,standard,central,stormy,170.3,24.25,Delivered,924.25
15157,xpressbees,pharmacy,truck,express,central,stormy,247.6,10.84,Delayed,1320.52
15158,delhivery,electronics,bike,two day,north,clear,131.6,11.21,Delivered,691.63
15159,amazon logistics,cosmetics,bike,two day,east,cold,233.6,39.45,Delivered,1286.35
15160,dhl,electronics,truck,express,central,rainy,24.8,46.6,Delayed,313.8
15161,blue dart,groceries,scooter,standard,west,rainy,163.1,26.17,Delivered,894.01
15162,ekart,cosmetics,ev bike,same day,central,stormy,129.4,34.14,Delayed,849.42
15163,xpressbees,fragile items,ev bike,express,central,clear,277.5,6.45,Delayed,1456.85
15164,amazon logistics,pharmacy,truck,same day,central,foggy,216.4,22.66,Delayed,1249.98
15165,shadowfax,clothing,scooter,same day,south,stormy,207.8,23,Delayed,1208
15166,blue dart,cosmetics,ev van,express,central,cold,271.5,7.84,Delayed,1431.02
15167,ecom express,electronics,van,express,north,rainy,75.1,1.56,Delayed,430.18
15168,amazon logistics,documents,ev bike,standard,central,hot,227.6,33.71,Delivered,1239.13
15169,dhl,clothing,scooter,same day,east,hot,260,18.59,Delivered,1455.77
15170,fedex,automobile parts,bike,two day,north,stormy,297.1,19.17,Delayed,1546.51
15171,ecom express,groceries,ev bike,two day,west,cold,129.3,47.66,Delivered,789.48
15172,dhl,pharmacy,scooter,same day,central,stormy,200.1,8.73,Delivered,1126.69
15173,delhivery,fragile items,truck,same day,central,rainy,57.3,40.05,Delivered,506.65
15174,blue dart,automobile parts,truck,two day,north,stormy,168.1,44.95,Delivered,975.35
15175,shadowfax,automobile parts,bike,standard,central,stormy,134.2,37.04,Delivered,782.12
15176,ecom express,clothing,scooter,two day,central,stormy,42.2,17.2,Delivered,262.6
15177,xpressbees,groceries,scooter,standard,central,clear,275.4,18.5,Delivered,1432.5
15178,shadowfax,groceries,bike,two day,east,hot,270.7,7.05,Delivered,1374.65
15179,ekart,fragile items,ev van,standard,central,cold,287.6,2.48,Delivered,1445.44
15180,dhl,groceries,bike,same day,south,foggy,54.9,14.17,Delivered,417.01
15181,delhivery,documents,ev bike,standard,east,stormy,6.7,16.52,Delivered,95.6674
15182,dhl,cosmetics,van,standard,south,clear,223.1,9.19,Delivered,1143.07
15183,shadowfax,furniture,scooter,same day,south,rainy,82,39.49,Delayed,628.47
15184,ecom express,cosmetics,truck,two day,south,cold,189,27.78,Delivered,1028.34
15185,ecom express,groceries,ev van,standard,west,cold,160.6,8.07,Delivered,827.21
15186,amazon logistics,furniture,truck,two day,west,clear,173.9,2.97,Delivered,878.41
15187,delhivery,electronics,bike,two day,central,stormy,149.3,48.86,Delivered,893.08
15188,amazon logistics,electronics,ev bike,same day,west,clear,4.1,31.22,Delivered,214.16
15189,blue dart,electronics,ev bike,express,north,hot,80.9,0.67,Delivered,456.18
15190,shadowfax,clothing,ev van,two day,east,cold,276.7,13.57,Delivered,1424.21
15191,ecom express,groceries,scooter,same day,west,stormy,127.4,33.06,Delayed,836.18
15192,amazon logistics,electronics,ev van,standard,east,foggy,95.7,43.33,Delivered,608.49
15193,shadowfax,clothing,van,two day,north,rainy,8.1,45.4,Delivered,176.7
15194,ekart,fragile items,van,express,south,hot,112,31.92,Delayed,705.76
15195,fedex,fragile items,truck,express,east,cold,67.4,2.33,Delivered,393.99
15196,xpressbees,documents,truck,standard,south,foggy,156.7,4.73,Delivered,797.69
